pokemonId,latitude,longitude,appearedTimeOfDay,appearedHour,appearedMinute,city,continent,weather,population_density
16,35.735469,-78.656761,night,6,59,New_York,America,Clear,493.07547
13,35.735914,-78.649936,night,6,59,New_York,America,Clear,493.07547
16,42.381579,-71.145177,night,6,59,New_York,America,DrizzleandBreezy,5597.982
16,34.050865,-84.265369,night,6,58,New_York,America,Clear,761.8856
21,42.37931,-71.140999,night,6,58,New_York,America,DrizzleandBreezy,5597.982
109,34.053135,-84.260103,night,6,58,New_York,America,Clear,761.8856
19,25.783082,-80.130951,night,6,58,New_York,America,Clear,0
19,34.900406,-77.526606,night,6,58,New_York,America,Clear,40.392357
21,34.052961,-84.260103,night,6,58,New_York,America,Clear,761.8856
25,35.73578,-78.651177,night,6,58,New_York,America,Clear,493.07547
46,34.051538,-84.263065,night,6,58,New_York,America,Clear,761.8856
21,35.735216,-78.653216,night,6,57,New_York,America,Clear,493.07547
19,35.73588,-78.649581,night,6,57,New_York,America,Clear,493.07547
16,34.051724,-84.25961,night,6,57,New_York,America,Clear,761.8856
16,44.337721,-72.757207,night,6,57,New_York,America,Clear,38.953922
13,35.737978,-78.653925,night,6,57,New_York,America,Clear,493.07547
19,42.382215,-71.140628,night,6,57,New_York,America,DrizzleandBreezy,5597.982
43,42.382278,-71.145362,night,6,57,New_York,America,DrizzleandBreezy,5597.982
77,25.788011,-80.133481,night,6,57,New_York,America,Clear,0
46,25.791066,-80.134004,night,6,57,New_York,America,Clear,0
100,25.787958,-80.132696,night,6,57,New_York,America,Clear,0
16,34.902522,-77.529831,night,6,57,New_York,America,Clear,40.392357
19,35.735047,-78.651443,night,6,57,New_York,America,Clear,493.07547
19,25.784902,-80.129468,night,6,57,New_York,America,Clear,0
19,34.90087,-77.524545,night,6,57,New_York,America,Clear,40.392357
45,25.78707,-80.134441,night,6,56,New_York,America,Clear,0
13,44.337854,-72.755682,night,6,56,New_York,America,Clear,38.953922
43,44.336673,-72.755694,night,6,56,New_York,America,Clear,38.953922
13,35.735309,-78.65685,night,6,56,New_York,America,Clear,493.07547
1,34.053478,-84.260021,night,6,56,New_York,America,Clear,761.8856
133,44.34678,-72.74416,night,6,56,New_York,America,Clear,38.953922
79,25.787815,-80.137319,night,6,56,New_York,America,Clear,0
16,44.348589,-72.742006,night,6,56,New_York,America,Clear,38.953922
20,42.38027,-71.144898,night,6,56,New_York,America,DrizzleandBreezy,5597.982
19,34.902637,-77.528487,night,6,56,New_York,America,Clear,40.392357
25,42.379212,-71.143041,night,6,55,New_York,America,DrizzleandBreezy,5597.982
13,44.353023,-72.739147,night,6,55,New_York,America,Clear,38.953922
21,42.382247,-71.140813,night,6,55,New_York,America,DrizzleandBreezy,5597.982
102,34.898167,-77.529562,night,6,55,New_York,America,Clear,40.392357
58,34.050502,-84.259445,night,6,55,New_York,America,Clear,761.8856
13,42.380669,-71.14332,night,6,55,New_York,America,DrizzleandBreezy,5597.982
100,25.785873,-80.135662,night,6,55,New_York,America,Clear,0
81,25.786733,-80.132172,night,6,55,New_York,America,Clear,0
19,25.784622,-80.129381,night,6,55,New_York,America,Clear,0
13,44.352598,-72.744977,night,6,54,New_York,America,Clear,38.953922
81,25.787132,-80.134004,night,6,54,New_York,America,Clear,0
63,44.334684,-72.752396,night,6,54,New_York,America,Clear,38.953922
13,35.734643,-78.653393,night,6,54,New_York,America,Clear,493.07547
19,25.787672,-80.128508,night,6,54,New_York,America,Clear,0
128,34.900228,-77.52571,night,6,54,New_York,America,Clear,40.392357
19,25.790365,-80.130428,night,6,54,New_York,America,Clear,0
16,25.78313,-80.131649,night,6,54,New_York,America,Clear,0
81,25.78966,-80.132172,night,6,54,New_York,America,Clear,0
41,42.380251,-71.138678,night,6,53,New_York,America,DrizzleandBreezy,5597.982
92,42.378378,-71.139885,night,6,53,New_York,America,DrizzleandBreezy,5597.982
16,42.379796,-71.142113,night,6,53,New_York,America,DrizzleandBreezy,5597.982
19,44.350149,-72.744438,night,6,53,New_York,America,Clear,38.953922
13,44.337371,-72.754952,night,6,53,New_York,America,Clear,38.953922
133,35.738685,-78.654279,night,6,53,New_York,America,Clear,493.07547
16,35.738769,-78.654279,night,6,53,New_York,America,Clear,493.07547
35,44.337668,-72.753531,night,6,53,New_York,America,Clear,38.953922
19,34.902804,-77.530099,night,6,53,New_York,America,Clear,40.392357
29,44.324063,-72.736332,night,6,53,New_York,America,Clear,38.953922
60,34.051444,-84.262901,night,6,53,New_York,America,Clear,761.8856
50,25.790714,-80.13287,night,6,53,New_York,America,Clear,0
16,34.899578,-77.525172,night,6,53,New_York,America,Clear,40.392357
96,44.32459,-72.737343,night,6,53,New_York,America,Clear,38.953922
1,35.73359,-78.65295,night,6,53,New_York,America,Clear,493.07547
46,44.338868,-72.757936,night,6,53,New_York,America,Clear,38.953922
19,35.73775,-78.652418,night,6,53,New_York,America,Clear,493.07547
35,44.346141,-72.745279,night,6,53,New_York,America,Clear,38.953922
96,44.325387,-72.74581,night,6,52,New_York,America,Clear,38.953922
16,44.325016,-72.74532,night,6,52,New_York,America,Clear,38.953922
114,25.785433,-80.129206,night,6,52,New_York,America,Clear,0
133,44.325686,-72.74583,night,6,52,New_York,America,Clear,38.953922
129,25.7893,-80.13226,night,6,52,New_York,America,Clear,0
48,35.736773,-78.650999,night,6,52,New_York,America,Clear,493.07547
19,25.784967,-80.130428,night,6,52,New_York,America,Clear,0
13,34.898795,-77.525799,night,6,52,New_York,America,Clear,40.392357
13,42.382388,-71.138585,night,6,52,New_York,America,DrizzleandBreezy,5597.982
37,25.783993,-80.129555,night,6,52,New_York,America,Clear,0
13,44.335334,-72.756113,night,6,52,New_York,America,Clear,38.953922
13,35.736462,-78.651265,night,6,51,New_York,America,Clear,493.07547
48,42.399043,-71.069137,night,6,51,New_York,America,DrizzleandBreezy,5597.982
17,42.379126,-71.139049,night,6,51,New_York,America,DrizzleandBreezy,5597.982
13,34.901756,-77.531443,night,6,51,New_York,America,Clear,40.392357
19,44.350506,-72.744834,night,6,51,New_York,America,Clear,38.953922
102,35.735956,-78.651265,night,6,51,New_York,America,Clear,493.07547
16,35.735359,-78.657382,night,6,51,New_York,America,Clear,493.07547
43,44.334168,-72.752407,night,6,51,New_York,America,Clear,38.953922
41,25.789166,-80.128945,night,6,51,New_York,America,Clear,0
19,34.897876,-77.529204,night,6,51,New_York,America,Clear,40.392357
17,42.396965,-71.073037,night,6,51,New_York,America,DrizzleandBreezy,5597.982
48,35.738786,-78.654457,night,6,51,New_York,America,Clear,493.07547
13,34.051527,-84.262819,night,6,51,New_York,America,Clear,761.8856
19,42.380497,-71.140999,night,6,51,New_York,America,DrizzleandBreezy,5597.982
81,25.790151,-80.134004,night,6,51,New_York,America,Clear,0
96,44.381503,-72.720195,night,6,50,New_York,America,Clear,38.953922
14,44.338263,-72.755943,night,6,50,New_York,America,Clear,38.953922
35,44.326108,-72.744744,night,6,50,New_York,America,Clear,38.953922
98,44.352105,-72.740851,night,6,50,New_York,America,Clear,38.953922
16,34.900433,-77.533414,night,6,50,New_York,America,Clear,40.392357
13,35.736066,-78.650645,night,6,50,New_York,America,Clear,493.07547
16,44.342435,-72.755207,night,6,50,New_York,America,Clear,38.953922
29,44.342801,-72.758997,night,6,50,New_York,America,Clear,38.953922
43,44.334154,-72.752314,night,6,49,New_York,America,Clear,38.953922
16,35.736765,-78.650911,night,6,49,New_York,America,Clear,493.07547
16,44.382344,-72.721323,night,6,49,New_York,America,Clear,38.953922
98,35.737531,-78.650999,night,6,49,New_York,America,Clear,493.07547
55,34.903001,-77.531174,night,6,49,New_York,America,Clear,40.392357
111,44.347272,-72.744473,night,6,48,New_York,America,Clear,38.953922
16,42.397082,-71.071551,night,6,48,New_York,America,DrizzleandBreezy,5597.982
23,34.901037,-77.526964,night,6,48,New_York,America,Clear,40.392357
74,39.320964,-84.502923,night,6,48,New_York,America,Clear,1135.3196
13,44.35372,-72.744589,night,6,48,New_York,America,Clear,38.953922
19,42.396695,-71.071458,night,6,48,New_York,America,DrizzleandBreezy,5597.982
19,42.380598,-71.145084,night,6,48,New_York,America,DrizzleandBreezy,5597.982
10,25.783315,-80.13034,night,6,48,New_York,America,Clear,0
133,44.346738,-72.74532,night,6,48,New_York,America,Clear,38.953922
14,35.737169,-78.652506,night,6,48,New_York,America,Clear,493.07547
17,25.786477,-80.128421,night,6,48,New_York,America,Clear,0
35,44.349323,-72.743404,night,6,48,New_York,America,Clear,38.953922
13,44.33873,-72.75895,night,6,48,New_York,America,Clear,38.953922
27,25.785351,-80.137407,night,6,48,New_York,America,Clear,0
133,38.9096,-77.202565,night,6,47,New_York,America,Clear,790.0195
16,25.785108,-80.13383,night,6,47,New_York,America,Clear,0
129,34.899995,-77.53001,night,6,47,New_York,America,Clear,40.392357
16,39.320299,-84.505955,night,6,47,New_York,America,Clear,1135.3196
98,44.350553,-72.744186,night,6,47,New_York,America,Clear,38.953922
13,44.337098,-72.756048,night,6,47,New_York,America,Clear,38.953922
16,38.913828,-77.197265,night,6,47,New_York,America,Clear,761.8856
19,42.398004,-71.070437,night,6,47,New_York,America,DrizzleandBreezy,5597.982
17,34.897989,-77.528666,night,6,46,New_York,America,Clear,40.392357
41,35.734188,-78.653038,night,6,46,New_York,America,Clear,493.07547
43,34.901467,-77.529472,night,6,46,New_York,America,Clear,40.392357
133,44.337059,-72.756278,night,6,46,New_York,America,Clear,38.953922
22,38.913908,-77.197265,night,6,46,New_York,America,Clear,761.8856
16,44.350038,-72.744197,night,6,46,New_York,America,Clear,38.953922
7,42.399711,-71.070437,night,6,46,New_York,America,DrizzleandBreezy,5597.982
13,44.342098,-72.759228,night,6,46,New_York,America,Clear,38.953922
46,44.338466,-72.755817,night,6,46,New_York,America,Clear,38.953922
16,39.318313,-84.504972,night,6,46,New_York,America,Clear,1135.3196
19,42.381754,-71.140535,night,6,45,New_York,America,DrizzleandBreezy,5597.982
54,42.399794,-71.073965,night,6,45,New_York,America,DrizzleandBreezy,5597.982
19,35.735805,-78.64967,night,6,45,New_York,America,Clear,493.07547
19,38.906218,-77.201757,night,6,45,New_York,America,Clear,790.0195
133,44.352832,-72.740296,night,6,45,New_York,America,Clear,38.953922
13,44.352178,-72.741321,night,6,45,New_York,America,Clear,38.953922
16,44.348334,-72.742267,night,6,45,New_York,America,Clear,38.953922
19,38.898176,-77.204542,night,6,45,New_York,America,Clear,1517.408
10,44.348454,-72.742089,night,6,45,New_York,America,Clear,38.953922
43,44.325218,-72.745194,night,6,45,New_York,America,Clear,38.953922
10,42.375767,-71.141556,night,6,45,New_York,America,DrizzleandBreezy,5597.982
19,39.320084,-84.50825,night,6,45,New_York,America,Clear,1135.3196
48,34.900165,-77.53001,night,6,45,New_York,America,Clear,40.392357
16,38.912595,-77.195558,night,6,45,New_York,America,Clear,761.8856
21,34.897951,-77.529114,night,6,45,New_York,America,Clear,40.392357
13,44.334937,-72.754505,night,6,45,New_York,America,Clear,38.953922
19,42.396801,-71.071644,night,6,45,New_York,America,DrizzleandBreezy,5597.982
21,38.903978,-77.204003,night,6,45,New_York,America,Clear,790.0195
19,35.734196,-78.651354,night,6,45,New_York,America,Clear,493.07547
10,39.31722,-84.509233,night,6,45,New_York,America,Clear,1135.3196
19,42.379016,-71.142763,night,6,45,New_York,America,DrizzleandBreezy,5597.982
35,44.347205,-72.744515,night,6,45,New_York,America,Clear,38.953922
19,38.911129,-77.196097,night,6,44,New_York,America,Clear,761.8856
19,38.909822,-77.20023,night,6,44,New_York,America,Clear,790.0195
46,25.784283,-80.131126,night,6,44,New_York,America,Clear,0
48,44.346955,-72.745288,night,6,44,New_York,America,Clear,38.953922
48,44.334509,-72.75508,night,6,44,New_York,America,Clear,38.953922
19,35.736192,-78.651088,night,6,44,New_York,America,Clear,493.07547
129,38.906743,-77.197804,night,6,44,New_York,America,Clear,761.8856
48,44.347489,-72.744441,night,6,44,New_York,America,Clear,38.953922
19,34.89983,-77.526785,night,6,44,New_York,America,Clear,40.392357
32,44.348439,-72.741995,night,6,44,New_York,America,Clear,38.953922
19,38.910788,-77.196636,night,6,44,New_York,America,Clear,761.8856
116,42.39738,-71.067651,night,6,44,New_York,America,DrizzleandBreezy,5597.982
16,42.396817,-71.071737,night,6,44,New_York,America,DrizzleandBreezy,5597.982
16,39.313855,-84.508168,night,6,44,New_York,America,Clear,1135.3196
96,42.39687,-71.07248,night,6,44,New_York,America,DrizzleandBreezy,5597.982
46,25.785567,-80.132521,night,6,44,New_York,America,Clear,0
16,34.900049,-77.52562,night,6,44,New_York,America,Clear,40.392357
133,38.89833,-77.20014,night,6,43,New_York,America,Clear,1517.408
17,34.899569,-77.525083,night,6,43,New_York,America,Clear,40.392357
19,35.73183,-78.652152,night,6,43,New_York,America,Clear,493.07547
13,44.352187,-72.740903,night,6,43,New_York,America,Clear,38.953922
19,35.736832,-78.650733,night,6,43,New_York,America,Clear,493.07547
69,35.731485,-78.653836,night,6,43,New_York,America,Clear,493.07547
16,38.910928,-77.197175,night,6,43,New_York,America,Clear,761.8856
21,42.38035,-71.144063,night,6,43,New_York,America,DrizzleandBreezy,5597.982
133,38.897946,-77.204632,night,6,42,New_York,America,Clear,1517.408
43,35.736723,-78.651354,night,6,42,New_York,America,Clear,493.07547
96,42.396162,-71.066166,night,6,42,New_York,America,DrizzleandBreezy,5597.982
21,42.398181,-71.066259,night,6,42,New_York,America,DrizzleandBreezy,5597.982
43,34.90113,-77.52786,night,6,42,New_York,America,Clear,40.392357
16,44.383755,-72.71993,night,6,42,New_York,America,Clear,38.953922
133,44.336349,-72.754556,night,6,42,New_York,America,Clear,38.953922
13,44.338471,-72.756329,night,6,42,New_York,America,Clear,38.953922
21,35.737624,-78.653747,night,6,42,New_York,America,Clear,493.07547
133,35.731022,-78.653393,night,6,42,New_York,America,Clear,493.07547
120,25.786897,-80.129206,night,6,42,New_York,America,Clear,0
16,35.731931,-78.652329,night,6,42,New_York,America,Clear,493.07547
16,34.899829,-77.527591,night,6,42,New_York,America,Clear,40.392357
98,39.32056,-84.504644,night,6,42,New_York,America,Clear,1135.3196
43,44.352484,-72.739482,night,6,42,New_York,America,Clear,38.953922
29,38.899936,-77.20014,night,6,42,New_York,America,Clear,1517.408
16,35.73722,-78.651265,night,6,42,New_York,America,Clear,493.07547
98,39.317877,-84.504317,night,6,42,New_York,America,Clear,1135.3196
13,39.320002,-84.504808,night,6,42,New_York,America,Clear,1135.3196
10,39.31819,-84.507512,night,6,42,New_York,America,Clear,1135.3196
19,34.900951,-77.52777,night,6,42,New_York,America,Clear,40.392357
19,34.902109,-77.528308,night,6,42,New_York,America,Clear,40.392357
13,44.352755,-72.740756,night,6,41,New_York,America,Clear,38.953922
54,25.78691,-80.132085,night,6,41,New_York,America,Clear,0
16,35.734499,-78.647454,night,6,41,New_York,America,Clear,493.07547
16,25.783519,-80.131998,night,6,41,New_York,America,Clear,0
13,44.352457,-72.740736,night,6,41,New_York,America,Clear,38.953922
104,44.336442,-72.755631,night,6,41,New_York,America,Clear,38.953922
48,44.349256,-72.743446,night,6,41,New_York,America,Clear,38.953922
19,42.397007,-71.072851,night,6,41,New_York,America,DrizzleandBreezy,5597.982
46,25.79077,-80.132347,night,6,41,New_York,America,Clear,0
35,39.317157,-84.50276,night,6,41,New_York,America,Clear,1135.3196
16,25.786328,-80.130253,night,6,41,New_York,America,Clear,0
19,38.898056,-77.204901,night,6,41,New_York,America,Clear,1517.408
69,44.380955,-72.72095,night,6,41,New_York,America,Clear,38.953922
19,38.907013,-77.198073,night,6,41,New_York,America,Clear,761.8856
19,42.379459,-71.144063,night,6,41,New_York,America,DrizzleandBreezy,5597.982
13,39.315737,-84.505218,night,6,41,New_York,America,Clear,1135.3196
21,44.352542,-72.739858,night,6,41,New_York,America,Clear,38.953922
21,42.397124,-71.072665,night,6,41,New_York,America,DrizzleandBreezy,5597.982
21,42.396573,-71.07118,night,6,40,New_York,America,DrizzleandBreezy,5597.982
13,44.337783,-72.756653,night,6,40,New_York,America,Clear,38.953922
13,44.334177,-72.75199,night,6,40,New_York,America,Clear,38.953922
13,42.377947,-71.141277,night,6,40,New_York,America,DrizzleandBreezy,5597.982
16,39.318456,-84.509725,night,6,40,New_York,America,Clear,1135.3196
19,42.396827,-71.072665,night,6,40,New_York,America,DrizzleandBreezy,5597.982
19,35.741346,-78.652152,night,6,40,New_York,America,Clear,493.07547
19,42.380115,-71.14137,night,6,40,New_York,America,DrizzleandBreezy,5597.982
16,42.3822,-71.140535,night,6,40,New_York,America,DrizzleandBreezy,5597.982
86,25.788191,-80.132085,night,6,39,New_York,America,Clear,0
19,35.737397,-78.654013,night,6,39,New_York,America,Clear,493.07547
19,35.733152,-78.64834,night,6,39,New_York,America,Clear,493.07547
17,42.379731,-71.143041,night,6,39,New_York,America,DrizzleandBreezy,5597.982
16,42.377743,-71.138771,night,6,39,New_York,America,DrizzleandBreezy,5597.982
19,42.399764,-71.06858,night,6,39,New_York,America,DrizzleandBreezy,5597.982
19,42.40006,-71.06988,night,6,39,New_York,America,DrizzleandBreezy,3756.671
19,35.733867,-78.64701,night,6,39,New_York,America,Clear,493.07547
19,25.786033,-80.1313,night,6,39,New_York,America,Clear,0
13,39.317767,-84.508823,night,6,39,New_York,America,Clear,1135.3196
13,38.908781,-77.196636,night,6,39,New_York,America,Clear,761.8856
21,44.325648,-72.74606,night,6,39,New_York,America,Clear,38.953922
21,39.31804,-84.509479,night,6,39,New_York,America,Clear,1135.3196
111,25.786606,-80.138366,night,6,39,New_York,America,Clear,0
21,35.735553,-78.660307,night,6,39,New_York,America,Clear,493.07547
16,38.902964,-77.204272,night,6,38,New_York,America,Clear,790.0195
13,44.342194,-72.755562,night,6,38,New_York,America,Clear,38.953922
10,25.789471,-80.132085,night,6,38,New_York,America,Clear,0
13,42.383697,-71.143227,night,6,38,New_York,America,DrizzleandBreezy,5597.982
114,35.736756,-78.650822,night,6,38,New_York,America,Clear,493.07547
133,35.734584,-78.653659,night,6,38,New_York,America,Clear,493.07547
16,35.736041,-78.651265,night,6,38,New_York,America,Clear,493.07547
19,42.401046,-71.069137,night,6,38,New_York,America,DrizzleandBreezy,3756.671
16,35.733127,-78.656938,night,6,38,New_York,America,Clear,493.07547
16,35.73183,-78.650379,night,6,38,New_York,America,Clear,493.07547
69,44.337764,-72.753677,night,6,38,New_York,America,Clear,38.953922
48,44.342112,-72.75551,night,6,37,New_York,America,Clear,38.953922
129,38.909222,-77.197714,night,6,37,New_York,America,Clear,761.8856
16,39.31536,-84.504071,night,6,37,New_York,America,Clear,1135.3196
13,44.337548,-72.75752,night,6,37,New_York,America,Clear,38.953922
32,44.338336,-72.756412,night,6,37,New_York,America,Clear,38.953922
19,35.737852,-78.657027,night,6,37,New_York,America,Clear,493.07547
16,25.786399,-80.1313,night,6,37,New_York,America,Clear,0
16,25.786938,-80.129817,night,6,37,New_York,America,Clear,0
32,39.316388,-84.508741,night,6,36,New_York,America,Clear,1135.3196
48,42.375552,-71.139421,night,6,36,New_York,America,DrizzleandBreezy,5597.982
53,25.783239,-80.131911,night,6,36,New_York,America,Clear,0
43,35.736874,-78.651177,night,6,36,New_York,America,Clear,493.07547
13,38.906273,-77.195019,night,6,36,New_York,America,Clear,761.8856
13,42.380023,-71.138214,night,6,36,New_York,America,DrizzleandBreezy,5597.982
13,35.73658,-78.655166,night,6,36,New_York,America,Clear,493.07547
19,38.909549,-77.202835,night,6,36,New_York,America,Clear,790.0195
10,25.790593,-80.132434,night,6,36,New_York,America,Clear,0
10,35.734163,-78.653659,night,6,35,New_York,America,Clear,493.07547
133,44.338435,-72.758,night,6,35,New_York,America,Clear,38.953922
133,35.735477,-78.65685,night,6,35,New_York,America,Clear,493.07547
35,39.318467,-84.509971,night,6,35,New_York,America,Clear,1135.3196
19,35.736454,-78.656495,night,6,35,New_York,America,Clear,493.07547
19,42.400845,-71.069694,night,6,35,New_York,America,DrizzleandBreezy,3756.671
16,35.735156,-78.649936,night,6,35,New_York,America,Clear,493.07547
16,44.352003,-72.740193,night,6,35,New_York,America,Clear,38.953922
19,25.790077,-80.134266,night,6,35,New_York,America,Clear,0
69,25.789899,-80.131649,night,6,35,New_York,America,Clear,0
96,42.396266,-71.071551,night,6,35,New_York,America,DrizzleandBreezy,5597.982
13,39.318383,-84.509889,night,6,35,New_York,America,Clear,1135.3196
16,42.39732,-71.071644,night,6,35,New_York,America,DrizzleandBreezy,5597.982
39,35.73471,-78.64967,night,6,35,New_York,America,Clear,493.07547
19,38.910222,-77.202386,night,6,35,New_York,America,Clear,790.0195
13,44.334158,-72.755195,night,6,35,New_York,America,Clear,38.953922
21,39.320122,-84.505628,night,6,35,New_York,America,Clear,1135.3196
13,35.741161,-78.651974,night,6,35,New_York,America,Clear,493.07547
17,42.400511,-71.069044,night,6,35,New_York,America,DrizzleandBreezy,3756.671
133,38.90208,-77.206428,night,6,35,New_York,America,Clear,790.0195
19,35.735351,-78.659952,night,6,34,New_York,America,Clear,493.07547
96,44.342054,-72.755134,night,6,34,New_York,America,Clear,38.953922
116,42.397373,-71.072387,night,6,34,New_York,America,DrizzleandBreezy,5597.982
10,39.319764,-84.508332,night,6,34,New_York,America,Clear,1135.3196
21,44.340632,-72.757872,night,6,34,New_York,America,Clear,38.953922
133,35.73173,-78.659066,night,6,34,New_York,America,Clear,493.07547
21,42.442375,-73.703697,night,6,34,New_York,America,Clear,53.986286
118,42.396165,-71.07183,night,6,34,New_York,America,DrizzleandBreezy,5597.982
19,35.735139,-78.649758,night,6,34,New_York,America,Clear,493.07547
19,25.785404,-80.135487,night,6,34,New_York,America,Clear,0
54,35.737691,-78.650911,night,6,34,New_York,America,Clear,493.07547
13,25.78801,-80.130777,night,6,34,New_York,America,Clear,0
19,35.731889,-78.651886,night,6,34,New_York,America,Clear,493.07547
21,42.443268,-73.708295,night,6,34,New_York,America,Clear,53.986286
19,42.398984,-71.07183,night,6,34,New_York,America,DrizzleandBreezy,5597.982
21,38.908566,-77.202655,night,6,34,New_York,America,Clear,790.0195
48,44.335258,-72.752761,night,6,33,New_York,America,Clear,38.953922
16,42.396774,-71.071923,night,6,33,New_York,America,DrizzleandBreezy,5597.982
32,39.31777,-84.507185,night,6,33,New_York,America,Clear,1135.3196
98,42.39811,-71.070623,night,6,33,New_York,America,DrizzleandBreezy,5597.982
13,35.731872,-78.649049,night,6,33,New_York,America,Clear,493.07547
32,44.352788,-72.740014,night,6,33,New_York,America,Clear,38.953922
19,42.399498,-71.071366,night,6,33,New_York,America,DrizzleandBreezy,5597.982
54,38.909232,-77.197085,night,6,32,New_York,America,Clear,761.8856
48,35.731855,-78.650645,night,6,32,New_York,America,Clear,493.07547
10,38.245319,-81.557029,night,6,32,New_York,America,Clear,89.69245
46,38.245616,-81.5566,night,6,32,New_York,America,Clear,89.69245
16,34.898049,-77.526785,night,6,32,New_York,America,Clear,40.392357
16,25.784464,-80.132434,night,6,32,New_York,America,Clear,0
48,35.730904,-78.65747,night,6,32,New_York,America,Clear,493.07547
109,35.735511,-78.655432,night,6,32,New_York,America,Clear,493.07547
19,34.901678,-77.533145,night,6,31,New_York,America,Clear,40.392357
16,42.397325,-71.072108,night,6,31,New_York,America,DrizzleandBreezy,5597.982
43,38.243758,-81.556943,night,6,31,New_York,America,Clear,89.69245
69,34.897763,-77.528935,night,6,31,New_York,America,Clear,40.392357
98,39.318794,-84.506611,night,6,31,New_York,America,Clear,1135.3196
13,39.318652,-84.507021,night,6,31,New_York,America,Clear,1135.3196
21,38.24514,-81.559086,night,6,31,New_York,America,Clear,89.69245
102,35.735232,-78.652506,night,6,31,New_York,America,Clear,493.07547
13,25.7867,-80.13034,night,6,31,New_York,America,Clear,0
134,38.909162,-77.197175,night,6,31,New_York,America,Clear,761.8856
10,35.737506,-78.650733,night,6,30,New_York,America,Clear,493.07547
21,42.399944,-71.070066,night,6,30,New_York,America,DrizzleandBreezy,5597.982
29,42.440736,-73.709399,night,6,30,New_York,America,Clear,53.986286
129,35.735258,-78.657204,night,6,30,New_York,America,Clear,493.07547
37,25.787392,-80.128421,night,6,30,New_York,America,Clear,0
19,42.399627,-71.068209,night,6,30,New_York,America,DrizzleandBreezy,5597.982
13,42.442348,-73.703513,night,6,30,New_York,America,Clear,53.986286
16,42.438732,-73.708479,night,6,29,New_York,America,Clear,53.986286
69,35.735746,-78.649936,night,6,29,New_York,America,Clear,493.07547
13,38.910254,-77.19978,night,6,29,New_York,America,Clear,761.8856
13,42.443009,-73.705996,night,6,29,New_York,America,Clear,53.986286
66,25.78259,-80.133132,night,6,29,New_York,America,Clear,0
16,35.735469,-78.660307,night,6,29,New_York,America,Clear,493.07547
98,38.908901,-77.196995,night,6,28,New_York,America,Clear,761.8856
21,42.400384,-71.069601,night,6,28,New_York,America,DrizzleandBreezy,3756.671
48,35.736108,-78.651088,night,6,28,New_York,America,Clear,493.07547
19,42.40103,-71.070344,night,6,28,New_York,America,DrizzleandBreezy,3756.671
19,35.731451,-78.650822,night,6,28,New_York,America,Clear,493.07547
21,34.900966,-77.530368,night,6,28,New_York,America,Clear,40.392357
19,34.901253,-77.527412,night,6,28,New_York,America,Clear,40.392357
133,38.243934,-81.557115,night,6,28,New_York,America,Clear,89.69245
92,44.352686,-72.739356,night,6,28,New_York,America,Clear,38.953922
92,42.400961,-71.070808,night,6,28,New_York,America,DrizzleandBreezy,3756.671
120,38.245261,-81.558486,night,6,28,New_York,America,Clear,89.69245
13,35.738803,-78.654634,night,6,28,New_York,America,Clear,493.07547
19,35.73588,-78.649581,night,6,27,New_York,America,Clear,493.07547
133,38.910363,-77.202206,night,6,27,New_York,America,Clear,790.0195
16,42.444168,-73.707284,night,6,27,New_York,America,Clear,53.986286
19,35.734415,-78.647454,night,6,27,New_York,America,Clear,493.07547
133,44.347662,-72.744128,night,6,27,New_York,America,Clear,38.953922
41,42.400787,-71.068487,night,6,27,New_York,America,DrizzleandBreezy,3756.671
1,34.898323,-77.526158,night,6,27,New_York,America,Clear,40.392357
14,42.441141,-73.704985,night,6,27,New_York,America,Clear,53.986286
16,42.400649,-71.069416,night,6,27,New_York,America,DrizzleandBreezy,3756.671
133,44.351985,-72.741029,night,6,26,New_York,America,Clear,38.953922
129,38.909862,-77.19987,night,6,26,New_York,America,Clear,761.8856
16,34.899429,-77.523739,night,6,26,New_York,America,Clear,40.392357
19,38.908315,-77.202565,night,6,26,New_York,America,Clear,790.0195
19,34.902626,-77.529204,night,6,26,New_York,America,Clear,40.392357
41,35.735351,-78.657293,night,6,26,New_York,America,Clear,493.07547
16,42.397475,-71.069508,night,6,26,New_York,America,DrizzleandBreezy,5597.982
133,38.912484,-77.196726,night,6,26,New_York,America,Clear,761.8856
19,35.735367,-78.653038,night,6,26,New_York,America,Clear,493.07547
19,25.786278,-80.130864,night,6,26,New_York,America,Clear,0
17,35.73455,-78.653304,night,6,26,New_York,America,Clear,493.07547
13,34.899039,-77.526516,night,6,26,New_York,America,Clear,40.392357
10,34.901563,-77.527949,night,6,26,New_York,America,Clear,40.392357
46,42.396171,-71.070994,night,6,26,New_York,America,DrizzleandBreezy,5597.982
102,34.902693,-77.529024,night,6,25,New_York,America,Clear,40.392357
129,38.910003,-77.200409,night,6,25,New_York,America,Clear,790.0195
19,42.39714,-71.071458,night,6,25,New_York,America,DrizzleandBreezy,5597.982
19,34.900717,-77.526337,night,6,25,New_York,America,Clear,40.392357
16,34.898178,-77.528845,night,6,25,New_York,America,Clear,40.392357
32,38.247676,-81.5602,night,6,25,New_York,America,Clear,89.69245
16,42.400765,-71.06923,night,6,24,New_York,America,DrizzleandBreezy,3756.671
86,25.786411,-80.138192,night,6,24,New_York,America,Clear,0
10,34.901139,-77.527949,night,6,24,New_York,America,Clear,40.392357
